Seeking the Room with the Three Windows, James Dean Bradfield
Seize the Day, Paul McCartney
Selfish, Madison Beer
Separate Ways, Neil Young
Serpentine Prison, Matt Berninger
Set Me Free, Lecrae
Settle Me Down, Josh Abbott Band
Seven, Taylor Swift
Shame Shame, Foo Fighters
Shameika, Fiona Apple
Shangri-La, EOB
Shore, Fleet Foxes
Shot In The Dark, AC/DC
Shots Fired, Megan Thee Stallion
Show Me Around, Carly Pearce
Show Them The Way, Stevie Nicks
Shut Up, Ariana Grande
Si Veo a Tu Mamá, Bad Bunny
Silly Watch, Lil Uzi Vert
Silverado Saturday Night, Aaron Watson
Simmer, Hayley Williams
Sine From Above, Lady Gaga
Sing For Life, Bono
Sing To Me Willie, Edie Brickell
Single Saturday Night, Cole Swindell
Sinning with You, Sam Hunt
Sister, Caribou
Six Feet Apart, Luke Combs
Six Thirty, Ariana Grande
Skinny Skinny, Ashton Irwin
Slidin', Paul McCartney
Slow Grenade, Ellie Goulding
Small Town Hypocrite, Caylee Hammack
Smile, Sidewalk Prophets
Smile, Katy Perry
Smile, Juice WRLD
Smiling, Alanis Morissette
Snail, Benee
Snow On Tha Bluff, J. Cole
Snowchild, The Weeknd
So Done, Alicia Keys
So Done, The Kid Laroi
Solitaires, Future
Some Kind of Disaster, All Time Low
Somebody Like That, Tenille Arts
Somebody's Problem, Morgan Wallen
Song 33, Noname
Song For Our Daughter, Laura Marling
Sour Candy, Lady Gaga
Southpaw, Kip Moore
Souvenir, Selena Gomez
Space, Biffy Clyro
Space Ghost Coast to Coast, Glass Animals
Speak To Me, Koryn Hawthorne
St. Sebastian, Of Montreal
Stand And Deliver, Eric Clapton
Starting Over, Chris Stapleton
Stay, BTS
Step Up, Tower of Power
Stick That In Your Country Song, Eric Church
Still Don't Know My Name, Labrinth
Still Have Me, Demi Lovato
Still With You, Jungkook
Stone Me, Margo Price
Stoned Again, King Krule
Stop The Bleeding, Machine Head
Stop This Flame, Celeste
Story Of Love, Bon Jovi
Strange Days, The Struts
Strange Timez, Gorillaz
Strong Enough, Ray LaMontagne
Stuck With U, Ariana Grande and Justin Bieber
Stupid Love, Lady Gaga
Sulfur Surrounding, Code Orange
Sum 2 Prove, Lil Baby
Sunblind, Fleet Foxes
Sunday Drive, Brett Eldredge
Superman, Keith Urban
Supermarket, Kings of Leon
Survivin', Bastille
Sweet Melody, Little Mix
Sweeter, Leon Bridges
Take Care In Your Dreaming, The Avalanches
Take Care Of You, Ella Henderson
Take It Out On Me, Justin Bieber
Take Me Home for Christmas, Dan + Shay
Take Me To The Light, Francis and the Lights
Take You Dancing, Jason Derulo
Take Yourself Home, Troye Sivan
Tap In, Saweetie
Teach Me How To Love, Shawn Mendes
Teardrops, Bring Me The Horizon
Ted Lasso Theme, Marcus Mumford
Teenage Headache Dreams, Mura Masa
Telepathy, BTS
Telepatía, Kali Uchis
Tell Me U Luv Me, Juice WRLD
Tequila, Jax Jones
Tequila Shots, Kid Cudi
Thank You Baked Potato, Matt Lucas
That Way, Lil Uzi Vert
That's What Love Is, Justin Bieber
The 1, Taylor Swift
The Adults Are Talking, The Strokes
The Adventures Of Moon Man & Slim Shady, Kid Cudi
The Afterlife, Practice
The Bigger Picture, Lil Baby
The Birthday Party, The 1975
The Blessing, Elevation Worship
The Boy From The Plantation, James Dean Bradfield
The Boy That Invented Rock & Roll, The Psychedelic Furs
The Business, Tiesto
The Champ, Biffy Clyro
The Clearing, Misty Boyce
The Climb Back, J. Cole
The End Of The Affair, Laura Marling
The Game Is Over, Evanescence
The Good Ones, Gabby Barrett
The Groove Of The Record, David Haerle
The Healing, David Keenan
The Hudson, Amy MacDonald
The Kids Need Guns, The Chats
The Lakes, Taylor Swift
The Last Great American Dynasty, Taylor Swift
The Lighthouse Keeper, Sam Smith
The Mackenzies, Bill Callahan
The Man Who Loves You the Most, Zac Brown Band
The Mask, Craig Morgan
The Most Beautiful Thing, Bruno Major
The Mountain, Bruce Sudano
The New OK, Drive-By Truckers
The New Old Me, Angus Gill
The Only One, Rolling Blackouts Coastal Fever
The Only Thing, Travis
The Other Girl, Kelsea Ballerini
The Other Guy, Luke Combs
The Other Side, Justin Timberlake
The Pink Phantom, Gorillaz
The Plan, Travis Scott
The Power Of Prayer, Bruce Springsteen
The Purge, Within Temptation
The Same Jesus, Matt Redman
The Scotts, Travis Scott
The Steps, Haim
The Stranger, Ingrid Andress
The Talk, South Of Eden
The Woo, Pop Smoke
There Is No Year, Algiers
Therefore I Am, Billie Eilish
Things A Man Oughta Know, Lainey Wilson
Things Dads Do, Thomas Rhett
Think About Things, Daði Freyr
Thinking 'Bout You, Dustin Lynch
This Is Me Trying, Taylor Swift
This Is Us, Jimmie Allen
This One's for the Ladies (That Lunge!), Rufus Wainwright
Those Kinda Nights, Eminem
Through My Ray-Bans, Eric Church
Through The Mists Of Time, AC/DC
Throw My Bones, Deep Purple
Throwing Stones, Nikki Yanofsky
Tick Tock, Clean Bandit
Till There's Nothing Left, Cam
Tilt-A-Whirl, Bright Eyes
Time Flies, Drake
Times Like These, Live Lounge Allstars
Tin Pan Alley, David Keenan
Tiny Televisions, Granville Automatic
Titanic, Juice WRLD
TKN, Rosalia
To Be Young, Anne-Marie
To Die For, Sam Smith
To The Good Old Days, Dennis DeYoung
Together, For King & Country
Tolerate It, Taylor Swift
Tommy Lee, Tyla Yaweh
Tomorrow's Dust, Tame Impala
Tomorrow's World, Matt Bellamy
Tonight, Kesha
Tonight (I Wish I Was Your Boy), The 1975
Too Drunk To Drive, Luke Bryan
Toosie Slide, Drake
Touch From You, Tamela Mann
Toxic, Kehlani
Track Star, Mooski
Trillionaire, Future
Trollz, 6ix9ine
Trouble's Coming, Royal Blood
Truth Be Told, Matthew West
Truth Of The Matter, Sofie
Try, Neil Young
Try To Reach Me, Sofie
Tryin' To Keep It Together, Norah Jones
Trying On Rings, Maddie & Tae
Turks, Nav
Twinkle Twinkle, Margo Price
Tyler Herro, Jack Harlow
U 2 Luv, Ne-Yo
UFO, D-Block Europe
Ultra Black, Nas
Un Dia (One Day), Dua Lipa
Unaccommodating, Eminem
Under The Mistletoe, Kelly Clarkson
Underdog, Alicia Keys
Unfollow The Rules, Rufus Wainwright
Ungodly Hour, Chloe x Halle
United State Of Mind," Robin Trower, Maxi Priest, Livingstone Brown"
Up All Night, Aaron Lee Tasjan
Ur So F--king Cool, Tones and I
Use My Voice, Evanescence
Vacancy, Neil Young
Valentine, Travis
Valentine's Day (Shameful), Kehlani
Vampire, Noah Cunane
Vida Loca, The Black Eyed Peas
Video Game, Sufjan Stevens
Village, Paul Weller
Visitor, Of Monsters and Men
Vulnerable, Selena Gomez
Wading In Waist-High Water, Fleet Foxes
Wait For You, Tom Walker
Wake Up Call, KSI
Wakin' Up, Lucinda Williams
Walk, Nadine Shah
Walk Em Down, NLE Choppa
Walking In The Snow, Run The Jewels
Want Me Back, Lindsay Ell
WAP, Cardi B
Was It Not, Marian Hill
Wash Us In The Blood, Kanye West
Wasted On You, Evanescence
Watch You Burn, Chris Stapleton
Watching The Lightbugs Glow, The Flaming Lips
Watching Yourself Slowly Disappear, Mystery Jets
Waving At The Window, Travis
Way Back When, Firefall
Waymaker, Michael W. Smith
Waze," Skepta, Chip and Young Adz"
WDMCF, Jon Anderson
We are Bulletproof: the Eternal, BTS
We Are Warriors, Avril Lavigne
We Belong to Each Other, Garth Brooks
We Didn't Have Much, Justin Moore
We Do, Kenny Chesney
We Don't Smoke It No More, Neil Young
We Paid, Lil Baby
Wedding in Berlin, Pet Shop Boys
Weird Leisure, Biffy Clyro
Weird!, Yungblud
Welcome To The Future, Baby Fuzz
West Side, Ariana Grande
West Ten , AJ Tracey
What A Man Gotta Do, Jonas Brothers
What Are You Gonna Tell Her?, Mickey Guyton
What Do You Think Of?, Lauren Alaina
What If I Told You That I Love You, Ali Gatie
What Makes A Woman, Katy Perry
What That Speed Bout!?, Mike WiLL Made It
What the Dead Men Say, Trivium
What They'll Say About Us, Finneas
What We Had, Roachford
What You Gonna Do???, Bastille
What You Know Bout Love, Pop Smoke
What's Poppin, Jack Harlow
What's Your Country Song?, Thomas Rhett
What've I Done to Help?, Jason Isbell
Whatever You Want, Crowded House
When Life Is Good Again, Dolly Parton
When to Say When, Drake
When You're Ready, Brian Fallon
Where Do You Go When You Dream?, Chicago Soul Jazz Collective
Where Have The Sparrows Gone?, Emily Barker
Where That Beer's Been, Travis Denning
Where We're Going, Gerry Cinnamon
Wherever You Go, The Avalanches
Whiskey And Rain, Michael Ray
Who, Lauv
Who Am I, Needtobreathe
Who You Are to Me, Chris Tomlin
Who You Thought I Was, Brandy Clark
Who's Gonna Love Me Now, Cold War Kids
Who's That What's That, Niko B
Whole Lotta Choppas, Sada Baby
Whole Lotta Money, Bia
Whoopty, CJ
Why We Ever, Hayley Williams
Wicked Man, Brad Arnold
Wildfires, Sault
Wildflower, 5 Seconds of Summer
Willow, Taylor Swift
Winter Bird / When Winter Comes, Paul McCartney
Wishing, DevilDriver
Wishing Well, Juice WRLD
Without You, Luke Combs
Without You, The Kid Laroi
Woi , Digga D
Wolves, Big Sean
Women And Wives, Paul McCartney
Wonder, Shawn Mendes
Words Of A Fool, Barry Gibb
Work, Pop Evil
Worldwide Beautiful, Kane Brown
Worry About Me, Ellie Goulding
Worship You, Kane Brown
Wrong Direction, Hailee Steinfeld
Wrong Places, H.E.R.
Wrong Train, The Psychedelic Furs
X, Jonas Brothers
Yaya, 6ix9ine
Yeah I Know, The 1975
Yellow Is The Color Of Her Eyes, Soccer Mommy
Yes I Have Ghosts, David Gilmour
Yessirskiii, Lil Uzi Vert
Yikes, Nicki Minaj
Yo Perreo Sola, Bad Bunny
You Already Know, Cold War Kids
You Broke Me First, Tate McRae
You Gon' Learn, Eminem
You Got It, Vedo
You Have Stolen My Heart, Brian Fallon
You Should Be Sad, Halsey
You Should Probably Leave, Chris Stapleton
You Taught Me What Love Is, Beth Porch
You Time, Scotty McCreery
You!, LANY
You'll Be Mine, The Psychedelic Furs
You're Mines Still, Yung Bleu
You're Not Alone, Semisonic
Young And Sad, Noah Cyrus
Young Man's Game, Fleet Foxes
Young Once, Sam Hunt
Your Love (Deja Vu), Glass Animals
Your New Boyfriend, Wilbur Soot
Yummy, Justin Bieber
Zeus, Eminem
